uid,true_label,gemini_label,correct
f58fa181-fe69-4ab6-981d-34dcf38c34ed,destroyed,no-damage,False
b5155997-2cb6-4c7a-99a8-12d0b829f759,destroyed,no-damage,False
3d43f840-0d96-4040-a86c-79bed220e5cc,destroyed,destroyed,True
f71d67fa-fda0-4f7c-9f5e-b9daad95a756,destroyed,destroyed,True
d67e6718-d862-44d3-8ed0-0317ba004e3b,destroyed,destroyed,True
32b847ce-f562-4918-9062-e22ae780552d,destroyed,destroyed,True
3f837262-07bd-4c4f-af13-daad98ceffc0,destroyed,no-damage,False
af76a79e-7064-4156-a4b5-46be44e9306a,destroyed,no-damage,False
fe150c03-9c35-42d5-95b6-47236c98d125,destroyed,destroyed,True
46619a4f-ef56-4b88-a012-e1467e62a431,destroyed,destroyed,True
d29d69a4-9b92-41e7-a9e8-2ddedb22ac2a,destroyed,destroyed,True
10e9cac1-398f-47e8-9cb8-4e740248b4d6,destroyed,destroyed,True
ffb78a68-900f-4b15-a472-b98b874224b5,destroyed,no-damage,False
24e00d67-7041-4d51-b0b3-c1aba34d1d01,destroyed,destroyed,True
75622ca5-3886-4000-a2d7-b0968d943bad,destroyed,no-damage,False
99e968a6-ea4b-42d0-97be-7c20edcbff18,destroyed,no-damage,False
da859c06-810b-43c0-836b-1f9347162874,destroyed,no-damage,False
07061d76-4ca3-4827-a247-256c6001b674,destroyed,no-damage,False
c21b69f3-5fe1-4856-826f-8df628d95b62,destroyed,no-damage,False
0a223d63-60bf-4139-a42f-f741bf4d1059,destroyed,no-damage,False
856ba51f-94d2-4292-beed-251be9ae465c,destroyed,destroyed,True
e0660a6d-6e00-4470-8a47-3ed845dfaee8,destroyed,no-damage,False
7277e3d1-692b-4721-9261-dd286963bb34,destroyed,no-damage,False
37889a75-dc08-4440-b6b6-6b1f24ee06f7,destroyed,destroyed,True
1c3bfda7-8daa-4e2b-a49a-bf7c6ea95722,destroyed,destroyed,True
bddc99b4-c881-43bb-b5e3-0774da143815,destroyed,no-damage,False
491ea463-b7fa-4a74-a796-086c97c2c501,destroyed,destroyed,True
810b00e3-4014-4cfe-87c4-f089703d72d8,destroyed,no-damage,False
9d85429e-c144-4560-9fe5-b3093cc576eb,destroyed,destroyed,True
d6651c43-b788-47a6-9147-bed4e567bf28,destroyed,destroyed,True
d7c17e22-d213-4864-8bac-d5b8696c9d34,destroyed,destroyed,True
98f41cb5-1814-4fe6-9d77-22e82ef37982,destroyed,destroyed,True
3ba612dc-aea1-4316-a51e-7b14f34716ca,destroyed,no-damage,False
75bcf15d-df6e-48e8-9066-797a674c856c,destroyed,destroyed,True
a6104a16-20d8-405b-b524-a7a7d17f98f8,destroyed,no-damage,False
da7aa345-73c1-4c1e-bfa0-91a2c076a73f,destroyed,destroyed,True
1ec55037-5b3c-47a4-848e-55131db1f26b,destroyed,no-damage,False
763a34d2-d286-47d6-adfe-601b06869e71,destroyed,no-damage,False
b9892768-ccda-4857-bed4-0e40952b7dc4,destroyed,no-damage,False
b1a31ae9-7b7d-4361-bf01-953974593458,destroyed,destroyed,True
073be550-e2c8-4371-9915-f29d08d7b049,destroyed,destroyed,True
11d647af-f8a1-494b-82a7-833b302aaef5,destroyed,no-damage,False
6fdff934-77b2-4129-86b1-1d7d964577eb,destroyed,destroyed,True
b17d89b7-39df-4447-bdf3-c84c948acd3a,destroyed,no-damage,False
b96a94b8-3a0d-4001-828d-b01612e05b86,destroyed,no-damage,False
f947953e-989c-4afa-9ad3-e6df2e7c6acf,destroyed,no-damage,False
6fe99860-9b99-44ff-aeb5-26f5c3dd0703,destroyed,no-damage,False
a7ec5080-61e7-4284-bd08-a505055d2273,destroyed,no-damage,False
c35c1bee-e170-4ee9-84f0-9de4eead2c3c,un-classified,no-damage,False
fd4fdfc0-a3d9-42fa-8228-db3634b434c5,no-damage,destroyed,False
61f62dde-f72d-46d3-941f-8b097f25ca63,no-damage,destroyed,False
b62fc5ab-fb7f-4648-8198-daffdf4d8f01,no-damage,destroyed,False
32ac2701-12ec-4261-8a87-025d55b01b14,no-damage,destroyed,False
7c658fc8-2761-474f-9129-a0982c3c2108,destroyed,destroyed,True
d77a9308-ff1d-4652-9086-44697cd25927,destroyed,destroyed,True
9bebb8e9-5087-4a1b-a3bc-f31eaf4624cf,destroyed,no-damage,False
7e0acfd2-9b9a-4d9b-9127-2b33070e318e,un-classified,no-damage,False
ba937756-328d-4d8c-a8de-c4f17505adc6,destroyed,destroyed,True
f64e5ee0-24a3-4d96-acb6-332f09934a90,destroyed,no-damage,False
319ee493-5e35-4ee1-96b8-c5131b6d2266,destroyed,no-damage,False
e8d58ab2-1b87-451f-8480-3ada79ec49a6,destroyed,no-damage,False
270ce504-3bb0-41e9-bfea-7bed2bba6d4a,destroyed,no-damage,False
d1a92ed6-013e-4e2b-9a43-ddab3aeb072d,un-classified,no-damage,False
72247e4d-1366-436e-965c-97fbbc90f44a,destroyed,no-damage,False
c305261a-a786-4547-a4d3-79bb1047cc29,destroyed,destroyed,True
4aaba208-0a68-4e20-a74c-9c6d7031cd5f,destroyed,no-damage,False
1f9fe3a6-6391-45c0-955e-2d6530c73af9,destroyed,destroyed,True
a2b7a34f-b5a6-477d-94a8-7db48b1b53c0,destroyed,no-damage,False
b675d5bd-ed23-464a-b126-47d922fc8fb6,destroyed,no-damage,False
229c0ba4-5034-4be5-bceb-b2c57ea41132,destroyed,destroyed,True
d321df2f-8778-42de-960f-2d9f6ee707c9,destroyed,no-damage,False
41568904-e479-49cb-bc2a-9ad11d4a07d9,destroyed,no-damage,False
b093b157-c8f3-460d-972e-b897d2aa4744,destroyed,destroyed,True
94c0086d-7d2b-4294-aa62-3927c30d9cd3,destroyed,no-damage,False
f0d9d8f7-03eb-4d04-b2ad-6eecf8c62fc7,no-damage,no-damage,True
aebe60e3-feeb-419f-bbca-f6170ceaa7a0,no-damage,no-damage,True
84b1ddc6-7539-4fab-8478-58cd76903867,no-damage,no-damage,True
8ddc20fc-e133-4f76-b62a-2030eddfa53f,no-damage,no-damage,True
6619da8f-0d16-4e80-adea-bc63be2631c9,no-damage,no-damage,True
9c63fe3f-9dbd-4a8c-908d-751d9a1a2ba5,no-damage,no-damage,True
dd7acd7b-928a-42c4-81f0-087fadc80c42,no-damage,no-damage,True
f52a1517-0924-4dcd-ba5a-fea559f788b6,no-damage,no-damage,True
8b563e29-c862-42d3-95a0-3476b2f3376e,no-damage,no-damage,True
192eed33-9d80-4bd0-9921-9cf3001464a4,no-damage,destroyed,False
cf58f52a-197f-4521-86f6-a57d519f0a0d,no-damage,destroyed,False
356ccb9e-0197-4aec-adc1-ec8c1e021256,no-damage,no-damage,True
fcb77b93-22e3-47c4-ad87-36d89b8320a7,no-damage,no-damage,True
ccbc64db-d70b-4719-a846-f2330ec4711e,no-damage,no-damage,True
5fb9baf8-7684-4310-a894-fc049ffa0d0e,no-damage,no-damage,True
1562e0d2-248c-485e-b586-68dcb9d4d1af,no-damage,no-damage,True
4ca17111-ce66-4cb8-acb0-c912ae07ab1b,no-damage,no-damage,True
849a2151-e148-49e9-b53c-a12d930d7ed0,no-damage,no-damage,True
df06d03a-1ef7-4952-8ae9-d0fd3650babd,no-damage,no-damage,True
697ef195-2c71-4e0b-9c7b-5fd9756410be,no-damage,no-damage,True
f4bc29f9-71a3-4dda-b602-9803315e7c7b,no-damage,no-damage,True
6db36f07-613e-426f-84b8-5992d97ebdf7,no-damage,no-damage,True
7913aeeb-25ae-4cea-8eaf-12616d3aba09,no-damage,no-damage,True
c58ee1b2-b7be-41ed-98b1-bb5ed74f6187,no-damage,no-damage,True
aacdec2a-88be-4e5d-84b0-2ecf2b6a3878,no-damage,no-damage,True
10f92f90-8b07-4722-b66b-806f4880d3b7,no-damage,no-damage,True
ade2e440-ba40-4826-bfff-4de78436ea65,no-damage,no-damage,True
ee8bee5e-33da-4adc-b862-31d19c051e00,no-damage,no-damage,True
927872b8-1537-4675-ba83-a20ca616dfed,no-damage,no-damage,True
d7bd0e84-0c03-4612-9bf2-0fcc0e580c72,no-damage,no-damage,True
6acb3fa3-78b0-4826-98dd-fc0a21057507,no-damage,no-damage,True
283f1cd2-2624-4513-b32e-41ca77c45282,no-damage,no-damage,True
c7e5ac6a-2e84-4bf6-afa2-766dc00f99a3,no-damage,no-damage,True
b8997a46-f209-4859-ad77-1195b76bf1f5,no-damage,no-damage,True
a1cc8a4a-4785-43f2-a38e-95433d3d22b7,no-damage,no-damage,True
8d7250c2-8ac5-4b52-9b81-949981519b59,no-damage,no-damage,True
8412670d-3b97-440a-b9bf-8d1192106b79,no-damage,no-damage,True
5562f8b3-4c4e-4f3e-8338-a57069eca199,no-damage,no-damage,True
c1d134ba-c45c-4d13-85ec-0b9e5b627ef8,no-damage,no-damage,True
d386099c-9bf6-44ed-a7cf-0906ef0fb160,no-damage,no-damage,True
84dd658e-e2ca-4cf8-a521-e2d6590b0d34,no-damage,no-damage,True
738d3a1c-b297-41ff-b8bb-9a7d72a153eb,no-damage,destroyed,False
b57d6c3e-2de4-41e5-bb83-fbd361054bd2,no-damage,minor-damage,False
84842663-6527-4fdc-b8d0-f5d35eb55bdc,no-damage,no-damage,True
e488fcf3-a683-4783-a71c-b07ca4c22bd3,no-damage,no-damage,True
5114ed49-4228-4bdb-b7bc-65394783d360,no-damage,no-damage,True
7644a05e-d3df-41b0-9699-f42decc71dde,no-damage,destroyed,False
97836a71-bf13-4c53-8481-86b2d04b4cce,no-damage,no-damage,True
6ad34db0-255d-4158-ad79-808c1dfc2f80,no-damage,no-damage,True
ee7b9aef-b76b-4144-95d5-ef2973123e5a,no-damage,no-damage,True
bdf79430-abe3-4068-a5f2-635be418e8ef,no-damage,no-damage,True
23d6cc46-43f4-40c6-8132-5013e43c9cb4,no-damage,no-damage,True
5c33f071-a82e-4fde-9ec5-e4755cf78869,no-damage,no-damage,True
83e21be9-fce0-486e-aeb3-8178fd436e58,no-damage,no-damage,True
a66620da-3964-4616-a423-deff649445a3,no-damage,no-damage,True
d82a99d6-478c-4215-a34c-0481eb604479,no-damage,no-damage,True
99156458-c274-4e2a-b2f4-c005c824b491,no-damage,no-damage,True
04ef576d-ffea-4d25-b8e8-87639e8db0a3,no-damage,destroyed,False
185a4d89-e241-43a1-ae13-bbe31edfac7f,no-damage,no-damage,True
25429e89-951b-48d2-b565-dccb026a03de,no-damage,no-damage,True
82b9981c-7772-46c2-89e9-e14216bff4b3,no-damage,no-damage,True
135c8f84-b648-4e10-8cd4-622af8ce941d,no-damage,no-damage,True
a842e5f6-12fb-4617-9510-729c31c36a84,no-damage,no-damage,True
aecc0b15-50e3-4855-b669-3682c66d1477,no-damage,minor-damage,False
35174dbd-e101-447c-9fbe-85be97e73727,no-damage,minor-damage,False
5342966e-dc93-4dab-9637-fb4a26dc81e7,no-damage,no-damage,True
ff2c8ab4-a26d-4488-bffd-7312d5ed077d,no-damage,no-damage,True
544ce7c8-b0dd-4e12-b858-e1fa10728537,no-damage,no-damage,True
81f75216-235a-4428-9562-4454a24fd3fc,no-damage,no-damage,True
ab29e77c-abc6-4fb2-ac90-816d70c21c55,no-damage,no-damage,True
5cf3a987-a221-4cdb-bf92-720afc9f41bb,no-damage,no-damage,True
902f813f-f8db-4631-8e93-b7a17a67d710,no-damage,no-damage,True
784c9176-04f6-4423-9274-df52029c658b,no-damage,minor-damage,False
d89a3cde-6489-4aea-bddc-3b3b963bead4,no-damage,no-damage,True
7193a83f-8efe-40a5-9fd2-03cb57a8af4a,no-damage,no-damage,True
42a4831e-b3b6-47fe-9b3e-3c717abe4637,no-damage,no-damage,True
751f3e4e-f5fd-4ed2-85ef-f4a8cbe0f426,no-damage,no-damage,True
50df192f-92ce-4640-8695-cc82ce05cfc4,no-damage,no-damage,True
3d3d7c07-a65c-409a-b1f5-1a2a77f583d8,no-damage,no-damage,True
45ba8ae3-2673-4491-9d3f-23c75d373468,no-damage,destroyed,False
c164df85-4b79-429d-984c-ab6ccb6eac5f,no-damage,no-damage,True
d135bf16-71e6-4cd2-8e57-d54f6bd8eb5e,no-damage,no-damage,True
53dbb5a4-7067-4732-973a-a0cfeb2a8938,no-damage,no-damage,True
b29841cb-a2ce-411d-9b19-3be31092d770,no-damage,no-damage,True
a72875b1-e9bf-41c6-8dc8-f3d1bb480841,no-damage,destroyed,False
a64e78b8-e7e3-4ca4-8649-e87ef794bfc3,no-damage,no-damage,True
d541d9da-9d67-4a7d-9025-ca86ab2164e5,no-damage,no-damage,True
e37e0da0-ee36-4959-8a58-bac1d2778542,no-damage,no-damage,True
3f5d1678-33b1-4a1e-8044-94cba5c30454,no-damage,minor-damage,False
a22ebe8f-592e-45ea-a3dc-af7c9ecd8916,no-damage,no-damage,True
d81587d2-d5da-45c1-aa86-3d1fd51d717e,no-damage,no-damage,True
7dac0435-3a2d-4960-ac3f-914713d4a928,no-damage,no-damage,True
1235bc08-d3ee-438b-9472-d9e47d917c9c,no-damage,no-damage,True
a4df2ab0-9718-4381-8303-e705cf31addb,no-damage,no-damage,True
1bef0d56-f464-42aa-8153-78e7e526b380,no-damage,no-damage,True
1e877db2-6715-44c9-a120-6d27baef5a39,no-damage,no-damage,True
91be594f-714d-4492-bd9e-26b933f714ab,no-damage,no-damage,True
468a8d40-2ec5-49b6-9f0b-566ac95d1365,no-damage,no-damage,True
a4a4157d-7a49-4a2e-a0b0-d3280847a2d6,no-damage,no-damage,True
b531ed08-b481-419e-811b-20a7f85bc05d,no-damage,no-damage,True
5d40d2ea-f991-443e-8421-c95f7b8135e7,no-damage,no-damage,True
304afc70-9770-4726-a7cb-d903948feba8,no-damage,destroyed,False
0dc29076-69cd-448b-9ec3-94c24e380925,no-damage,no-damage,True
cf7d7759-9907-416e-8747-b911d28cc316,no-damage,destroyed,False
ec479cf3-9f79-44f7-8ac8-e8562010bb70,no-damage,destroyed,False
dd849bc2-5df9-4428-85dc-ccea1c2a28e6,no-damage,no-damage,True
9cd7b5d8-454b-4f74-8da2-c0f21f61bcb7,no-damage,no-damage,True
599bc735-21d8-44e8-a19b-e75ea45f4086,no-damage,destroyed,False
2ed5642e-5815-413f-9755-89d90eea8b41,no-damage,no-damage,True
83771c49-e17f-4eaa-b41a-282c33e851f9,no-damage,no-damage,True
d0e05b29-bcfe-4680-a3d5-8b1fac125136,no-damage,no-damage,True
3565f6b2-5a2e-471b-a64a-94c760d373e4,no-damage,no-damage,True
7f601913-e20f-48bc-8f74-edc5c6357510,no-damage,no-damage,True
037c7686-b4f0-4b06-9f11-73cc9133a5f9,no-damage,no-damage,True
3a8cfdf2-0499-44d0-af0c-2a7d5e6d0796,no-damage,no-damage,True
81186a84-75d8-4181-a684-27a929897a3f,no-damage,no-damage,True
52ad0245-1f93-4b6e-937c-f4613271d777,no-damage,no-damage,True
fc01cbbd-a0a0-4233-925d-2969ecd313b0,no-damage,no-damage,True
708f476f-7144-4dd7-a10b-bb22182029af,no-damage,destroyed,False
c1f0d4f1-6508-422f-a393-5ba19aea4e78,no-damage,no-damage,True
1a597c18-e9ca-498f-a945-53ec2d9de563,no-damage,no-damage,True
df4044fb-1381-434c-a5b9-36b3bd745aa0,no-damage,no-damage,True
82424042-183f-4637-ab08-f3af4ab52ba1,no-damage,no-damage,True
7b12d03c-34bb-455c-8dec-102059a5d544,no-damage,no-damage,True
f9098a29-1922-45b9-ad74-d5fb7e2c5aff,un-classified,no-damage,False
ab7c024c-463f-44a0-9ced-a0e488d1a0ee,no-damage,no-damage,True
21469c19-bfd3-4942-b80e-b0f8fc148d21,no-damage,no-damage,True
39b4f6de-f813-4aad-9916-6d8db2933cc2,no-damage,destroyed,False
1b2e5acb-274c-461d-94ca-e8431e0b8a64,no-damage,destroyed,False
1a7397cb-b52f-4f88-bf5a-d8986af08bcc,no-damage,no-damage,True
96e26cd5-b010-41c5-89a6-4313429dfa65,no-damage,destroyed,False
d28b7ae6-33b5-4fa7-a16a-d61789757efb,no-damage,no-damage,True
c4907e73-da31-4956-963b-bda56d44bf51,no-damage,no-damage,True
a7c7749a-9755-4db2-bcce-435e08dbc4da,no-damage,no-damage,True
a7acc474-c72e-44ab-ae6f-4b9db3a6e462,no-damage,no-damage,True
4a2fbe59-c6d1-4295-bf82-68aea43404e8,no-damage,no-damage,True
5893235c-a15d-43e5-8237-03b26df4cc98,no-damage,no-damage,True
31197bd7-55d7-442f-b2e0-56299114a9cd,no-damage,no-damage,True
50b32997-c531-4e57-9f93-edfb77557d27,no-damage,no-damage,True
f9519cda-20da-4801-a2ba-4c3fb06d31d6,no-damage,no-damage,True
6c8c80e2-40c3-445a-aca3-5a00dbaef86a,no-damage,no-damage,True
37ceef21-7721-4562-b6d0-cc140d8b8c84,no-damage,no-damage,True
b88d83d9-c993-481a-8964-081b58f860fa,no-damage,no-damage,True
deab3d7d-f22e-436a-a40a-809c5e8c5b7c,no-damage,no-damage,True
ab2ebe44-26d5-41f2-853b-445fb2959c23,no-damage,no-damage,True
5f48b97d-d41a-457e-b211-b068eba04604,no-damage,no-damage,True
70af174b-7426-46ba-9f6a-787e540bc8b4,no-damage,no-damage,True
d7789267-0cb6-47d5-b95c-31ceb5401525,no-damage,major-damage,False
dbef0ada-761c-405c-a605-47b17a17e62f,no-damage,no-damage,True
dc1c6ab6-2000-44fd-bd5a-81e475be9554,no-damage,major-damage,False
d2fd19b8-f188-47a5-bad4-6730ed17a6eb,no-damage,no-damage,True
7051c6c7-8af8-4273-b563-0e38036bcb8f,no-damage,no-damage,True
ca48cc56-cc66-4313-a251-5c0836643134,no-damage,no-damage,True
d95d9978-44c0-4659-ba9a-79ba773eb12f,no-damage,no-damage,True
de38681b-4da6-4c6e-8dda-d271d79d9a66,no-damage,no-damage,True
d1f64d79-6e18-4a09-90e6-1b953cc65caf,no-damage,minor-damage,False
700bf95e-8dcb-4cb0-b50e-15257a2633e0,no-damage,no-damage,True
d4009a94-1e8a-42af-9dc7-c6166c7e5b1a,no-damage,destroyed,False
ecec5b53-584c-4e51-bd29-3b30d7128bb1,no-damage,no-damage,True
e4f8b248-4759-490a-9716-6494081b0664,no-damage,destroyed,False
3ba3e331-4dd8-40af-b878-fe8630e8496b,no-damage,no-damage,True
2eab76fc-1f50-4fde-be28-acf81cfb80f4,no-damage,no-damage,True
fea469bd-999a-4f5e-84a3-33c73f0c6bf1,no-damage,no-damage,True
01a0107b-d6be-4dde-8eee-cf4bfc06dea5,no-damage,no-damage,True
1f68e51f-c4e7-4318-810a-1fec71e6a810,no-damage,no-damage,True
c27d7601-d26e-4680-bcc7-96d8beae7ea3,no-damage,no-damage,True
f88ff77c-7a8e-46a4-9eda-442842688828,no-damage,no-damage,True
adfdad00-bd0f-46e6-8087-64ffc88893b8,no-damage,no-damage,True
5882b991-dd32-41a9-8973-5754c40f2eec,no-damage,no-damage,True
a324a366-727e-43ad-9f50-b9a61fbcc622,no-damage,no-damage,True
04f6100f-0cec-4e7d-8ecf-c2480baecacf,no-damage,no-damage,True
f87f5fdd-8f5d-49b3-a666-7427045428fb,no-damage,no-damage,True
d00761d0-5f78-45a4-ba8a-c71a1edc04e6,no-damage,no-damage,True
5da1d0d3-37e7-4dfb-9a33-dd7246142a1b,no-damage,no-damage,True
ba8a734e-7de3-4672-afcd-eb4944fb94c9,no-damage,no-damage,True
cf066d85-2ab5-48c6-a1b8-bb7e6b4a0466,no-damage,no-damage,True
1335be3e-ffdf-4028-96eb-47945b66788b,no-damage,no-damage,True
c1958e00-312c-4955-adb6-736f060e9c35,no-damage,no-damage,True
46720d10-abcd-454a-88df-a77c30d90af6,no-damage,no-damage,True
b14f47b5-ba8d-4c5d-b4d1-6e639f275231,no-damage,no-damage,True
2267d290-cfa5-49c8-bb0c-ecada132e5ba,no-damage,no-damage,True
97068c67-63da-4ad4-9371-d2a1fb4bd041,no-damage,no-damage,True
545589e2-923b-41d3-ba66-e20ed725d326,no-damage,no-damage,True
4f36cc0f-4293-4185-9cbc-f43ad34ca6c4,no-damage,no-damage,True
98e15909-8852-4a2d-afab-4cbb50bfbb59,no-damage,no-damage,True
5ccd4051-9043-4dc4-a458-b2e693da48e5,no-damage,no-damage,True
7ec43f7c-7ad7-42f2-b0d7-34343a5b7977,no-damage,no-damage,True
84c44f25-029a-4efd-b06d-0134469ac62a,no-damage,no-damage,True
7c20ee91-3472-464d-9f13-820240a87b0e,no-damage,destroyed,False
f32853b2-caf9-45f8-a8fa-0849d159cfad,no-damage,no-damage,True
4a7155e5-c80d-4477-9ea5-9d7b029c77c8,no-damage,no-damage,True
d3d67c25-d07f-4fde-b53b-e7136a074414,no-damage,no-damage,True
f33053f2-d7b2-4ef1-bb90-b4350df12754,no-damage,no-damage,True
6d67172d-5fe3-4f7d-a60d-357967b5a470,no-damage,no-damage,True
7f0b3092-b498-4793-82d3-9037de303b2f,no-damage,no-damage,True
5250e7bc-8aeb-4866-994b-5f426c94f939,no-damage,no-damage,True
fcec7391-8576-4c21-a8ec-a0908950ab7b,no-damage,no-damage,True
0c594397-3b9f-473d-98a7-45172f9b232d,no-damage,no-damage,True
7e399e51-ab84-4774-804b-4af17b47fc3e,no-damage,no-damage,True
d0fb5fec-6c2a-45f7-b510-f70b1fbed62c,no-damage,no-damage,True
e42dbb90-55ab-4047-9ae1-06527ff9979c,no-damage,no-damage,True
9082d95a-cbbb-47a9-a8b7-18124741ead4,no-damage,no-damage,True
fcf1dd80-6dbd-4a1d-93a3-de4e047cfdea,no-damage,no-damage,True
4b27968e-7a03-441a-8975-00a1805d337c,no-damage,no-damage,True
231be5a4-a1c7-4b92-b7e1-73a823c0f240,no-damage,no-damage,True
7f3898ac-5e44-4fad-8dfa-d044b93e86bb,no-damage,no-damage,True
94dbcb2e-2fa4-4389-959f-fee8b7f05bc0,no-damage,no-damage,True
37f74de8-742b-44bf-bb02-75df3135820d,no-damage,no-damage,True
4c0b7b0a-6cb6-4fbe-8132-dac96abe5203,no-damage,no-damage,True
601edb87-61cd-4983-8760-13bbaec94c06,no-damage,no-damage,True
721063dd-5ea4-4b0f-9546-2271430b9132,no-damage,no-damage,True
a184f156-39b1-4ca0-890b-a44e3f973758,no-damage,no-damage,True
be8f371e-6f7b-45ef-8013-1aecc2e7e528,no-damage,no-damage,True
5f74d1c7-fd4c-48a2-af99-861690e136c3,no-damage,no-damage,True
829f6f28-833f-4470-af70-7eaab50515cb,no-damage,no-damage,True
ca39f44b-7292-460b-b04f-4e5bea5811de,no-damage,no-damage,True
cdd6b617-c9db-4af1-be4b-5e21ce6c9a8e,no-damage,no-damage,True
6eb4fab1-3da8-49e3-9756-d43ef345fb51,no-damage,no-damage,True
44bb2e94-1b3b-4280-aff0-0b87944c6dc7,no-damage,no-damage,True
907ae23f-d6a8-4b68-b85e-4662c147baca,no-damage,no-damage,True
73e4881d-9420-497a-9251-ddb258dece69,no-damage,no-damage,True
ba94064a-6bf6-4c41-8871-2cf8a1e3d005,no-damage,no-damage,True
0ab6e6d1-d752-4346-9a14-b718af1c1181,no-damage,no-damage,True
d80d8bd9-0e65-4ab3-af45-8a370f62158d,no-damage,no-damage,True
cdfc5146-8320-4bec-a482-e8f7a4bd84b6,no-damage,no-damage,True
1fd65fa7-7b61-4a12-9ef9-db63cd5ea421,no-damage,no-damage,True
eaad3855-f396-4889-8a4d-c8f98a03b21b,no-damage,no-damage,True
dbb09232-458d-424a-bff5-74ab24dacfe4,no-damage,no-damage,True
9f8eb5e4-fb1d-4e0d-9194-491b362914af,no-damage,no-damage,True
2b2e3bb0-953d-4e66-9499-68e732020e60,no-damage,no-damage,True
5b3b8c1f-f27d-4dc0-8c48-68c8f3fb1fb6,no-damage,no-damage,True
25723365-ace8-449a-94c2-2d7288f1dd19,no-damage,no-damage,True
d2c18721-a3c5-4849-882a-b29b2518415d,no-damage,no-damage,True
33187063-d496-4b00-a442-75ae49aa8158,no-damage,no-damage,True
1bb864d5-f59d-44b7-8043-a2824766abb4,no-damage,no-damage,True
0e4b5e8e-cf3f-4b42-9d4f-e478c88f3d48,no-damage,no-damage,True
076d5dbe-5720-4721-8ff6-e6c18d360246,no-damage,no-damage,True
c5b358eb-1986-4a57-9175-df7e58333b32,no-damage,no-damage,True
3aabd4e7-6fb1-47f8-aa37-cad787fb647d,no-damage,no-damage,True
8f33304b-e980-44d3-b369-9996099daaf4,no-damage,destroyed,False
96ee7d0f-8159-437f-8a35-4a710838ccc4,no-damage,destroyed,False
6d5b906f-35d3-4be6-804f-c187e889f0ec,no-damage,no-damage,True
0f29d7cc-9512-4d92-98b9-d115613ec2a4,no-damage,no-damage,True
1bc7acf1-1d0b-4cb2-8708-b968534abbd1,no-damage,no-damage,True
eaa18a99-a483-4755-9668-293ca9e0f2a3,no-damage,no-damage,True
35a43c85-6607-41ff-9f0f-682db5b0001c,no-damage,no-damage,True
850da35a-3d68-4667-90c9-62b02a272a05,no-damage,no-damage,True
21718451-afbc-4de9-8a6c-d73cc956afe9,no-damage,no-damage,True
a6178345-f20f-4e6f-8f90-811cea757d2b,no-damage,no-damage,True
b894908b-dca9-4984-979d-cd27ec202f8e,no-damage,no-damage,True
60c3b174-6b78-488b-adac-fe0109531bf9,no-damage,no-damage,True
774f06f9-bb5a-4c68-ae33-935b73ea7207,no-damage,no-damage,True
83282a6d-3a99-4d96-9269-7fc58794b4aa,no-damage,no-damage,True
e2a9ceba-70da-4f4a-9f3a-6be4cb0d8405,no-damage,no-damage,True
c2093a57-adb7-4d78-9df7-e13dc527d74f,no-damage,no-damage,True
689ba1d8-d688-4384-aace-8c4b7bb51066,no-damage,no-damage,True
d3e5f544-1586-40a3-927d-99e475dc80a2,no-damage,no-damage,True
70bfc220-b199-4288-8627-47233ad27317,no-damage,no-damage,True
1d78fcde-c829-49b8-9138-01d8cc504864,no-damage,no-damage,True
ca6c694e-14e8-47b0-b550-d770f02697df,no-damage,no-damage,True
508f8c07-ac44-4939-9393-c592ba42aa02,no-damage,no-damage,True
0ba18610-2aca-4c4a-8722-0cecb7c87739,no-damage,no-damage,True
00088bd9-25a9-4cde-a3e2-c93043d93349,destroyed,no-damage,False
e414f489-d657-4a30-9952-3ca1a775bc6c,no-damage,no-damage,True
5b9b284e-74ef-492c-8915-f0b142eb3aff,no-damage,no-damage,True
429d11d0-bdd0-49bc-91a8-7ec92e875c9d,no-damage,no-damage,True
4c11a50a-deaa-4e78-a622-d3a32ad4251d,destroyed,destroyed,True
031e11f6-cc7b-4069-a10a-e11f33a33d63,destroyed,no-damage,False
59855109-4ed8-4f77-84ce-d14c783e5baf,destroyed,destroyed,True
df6ac955-8d58-456a-94d9-15be910dd47c,destroyed,destroyed,True
2dcb791a-e6f8-47e9-8d9f-91c68f31d333,destroyed,no-damage,False
582bfeac-823b-4992-a9f2-36113e1f7a53,destroyed,destroyed,True
f90be115-8f43-418d-9e3f-03d8b8de3eb3,destroyed,destroyed,True
f91fd350-6348-4dea-a7c5-78f901b7126b,destroyed,destroyed,True
76db5109-883f-469c-be57-7a6317ca5cd3,destroyed,destroyed,True
4369a711-e22c-4b08-8032-ab1acac01fe7,no-damage,no-damage,True
25e0e868-bc46-4261-83d6-36d215007ad1,destroyed,no-damage,False
d5ed36f3-ebda-4d21-8e95-4b448c5cff36,destroyed,no-damage,False
463c7c24-b184-4b97-99ee-3b37601e68fa,destroyed,no-damage,False
0821c6c5-0310-4bdd-b0b9-cc8b00a01182,destroyed,no-damage,False
8cfec6f0-b812-4853-8608-a5a68927858b,destroyed,destroyed,True
5faa7aab-b8df-46dc-b2d5-3a793d87e364,destroyed,no-damage,False
a616d04d-1d43-400a-9c3e-d22c75e69ac0,destroyed,destroyed,True
48a2cfba-c374-43cf-b438-97d4e5683b83,destroyed,destroyed,True
9dfa3b02-6aaa-424c-a0f3-ab99587cece8,destroyed,major-damage,False
